label,message
spam,"Trendyol: Hesabinizda 500 TL hediye ceki! Hemen kullanin: trendyol-hediye.click"
spam,"Hepsiburada: Ozel kampanya! 1000 TL indirim kuponu kazandiniz: hepsi-kupon.site"
spam,"N11: Hesabiniz hacklendi! Sifreni hemen degistir: n11-guvenlik.xyz"
spam,"Sahibinden: Ilaniniza 50 teklif geldi! Goruntule: sahibinden-teklif.top"
spam,"E-Devlet: Hesabiniz askiya alindi. Kimlik dogrulama icin: edevlet-dogrula.xyz"
spam,"OSYM sinav sonucunuz aciklandi! Goruntule: osym-sonuc.site/2026"
spam,"Turkcell: Faturaniz odenmedi, hattiniz kapatilacak! Odeme: turkcell-fatura.xyz"
spam,"Vodafone: Hattiniz 24 saat icinde iptal edilecek. Dogrulama: vodafone-tr.click"
spam,"Banka: TC kimlik bilgilerinizle sahte hesap acilmis. Kontrol: tc-kontrol.xyz"
spam,"Emekli maas farki 4.500 TL hesabiniza yatacak. IBAN dogrulama: emekli-maas.top"
spam,"Sosyal yardim basvurunuz onaylandi. 2.000 TL yardim icin: sosyal-yardim.site"
spam,"Kripto yatirim firsati! Bitcoin %500 kazanc garantisi! Hemen basla: btc-kazan.xyz"
spam,"Forex ile gunluk 5.000 TL kazanin! Ucretsiz egitim: forex-kazan.top"
spam,"Borsa robot ile otomatik kazanc! Ayda 50.000 TL garanti gelir: borsa-robot.click"
spam,"Elon Musk'in gizli yatirim formulu! 1000 TL ile basla 100.000 TL kazan: elon-yatirim.site"
spam,"Devlet destekli konut kredisi! %0 faiz ile ev sahibi olun: konut-kredi.xyz"
spam,"Kredi basvurunuz ön onaylandi! 100.000 TL kredi: hizli-kredi.top/basvuru"
spam,"Sicil kaydiniz temizlendi! Kredi alabilirsiniz: sicil-temiz.click"
spam,"Yeni is firsati! Evden calisiarak ayda 15.000 TL kazanin: ev-is.xyz"
spam,"Amazon'da urün degerlendirici olun! Gunluk 500 TL: amazon-deger.site"
spam,"Google anket doldur para kazan! Her anket 50 TL: google-anket.top"
spam,"TikTok video izle para kazan! Gunluk 200 TL garanti: tiktok-para.click"
spam,"Dikkat! Aracinizia radar cezasi kesilmistir. Itiraz: trafik-ceza.xyz"
spam,"Sus faturaniz 2.340 TL! Normal degil, kontrol edin: su-fatura.site"
spam,"Dogalgaz kacagi tespit edildi! Hemen formu doldurun: igdas-acil.top"
spam,"Deprem sigortasi zorunlu hale geldi! Hemen yaptirin: dask-sigorta.xyz"
spam,"Uni burs basvurunuz kabul edildi! 5.000 TL burs icin onay: burs-onay.click"
spam,"Arkadasin seni etiketledi! Gormek icin tikla: sosyal-medya.xyz/etiklet"
spam,"Birileri sana mesaj atti! Kim oldugunu gor: gizli-mesaj.top"
spam,"Eski sevgilin profilini goruntuledi! Detay: profil-stalker.site"
spam,"Hediye kazandiniz! iPhone 15 Pro Max sizin olabilir: hediye-iphone.click"
spam,"Aracini sat hemen nakit al! En yuksek teklif garanti: arac-al.xyz"
spam,"Evini kirala gunluk 500 TL kazan! Hemen ilan ver: ev-kirala.top"
spam,"Son 3 saat! %90 indirimli urunler tukeniyor: mega-indirim.click"
spam,"Ozel davet: VIP uyelik ucretsiz! Simdi katil: vip-uyelik.site"
spam,"Guvenlik: Hesabiniza Rusya'dan giris denemesi! Engelle: hesap-guvenlik.xyz"
spam,"Banka: OTP kodunuz 456789. Bu kodu asagidaki linkte girin: banka-otp.top"
spam,"Kredi karti borcunuz yapilandirildi! Detay icin: kredi-yapilandirma.click"
spam,"Vergi borcunuz cok yuksek! Af basvurusu: vergi-af.site/basvuru"
spam,"TCMB: Doviz kuru degisikliği nedeniyle hesabiniz guncellenmeli: tcmb-guncelle.xyz"
spam,"Numara tasıma islemsiniz tamamlandi. Siz baslatmadiysaniz: numara-iptal.top"
spam,"Apple ID'niz kilitlenddi. Acsak icin dogrulamanizi yapín: apple-ac.click"
spam,"Coca-Cola cekilisinde 10.000 TL kazandiniz! Odul icin: coca-odul.site"
spam,"Migros cekilisinde araba kazandiniz! Teslim: migros-cekilis.xyz"
spam,"A101 yildonumu hediyesi! 500 TL hediye ceki: a101-hediye.top"
spam,"BIM ozel kampanya: Ucretsiz alisveris hakki! Tikla: bim-kampanya.click"
spam,"Turk Telekom: Ucretsiz 100GB internet! Hemen aktiflestir: tt-bedava.site"
spam,"Hesabiniza 50.000 TL kredi onaylandi! Kullanmak icin: kredi-kullan.xyz/onay"
spam,"Cumhurbaskanligi: Vatandas destek odemesi 3.000 TL. Basvuru: destek-odeme.top"
spam,"Emniyet: Kimliginiz baskasi tarafindan kullaniliyor! Dogrula: kimlik-dogrula.click"
spam,"Saglik Bakanligi: Asilariniz eksik. Randevu: saglik-rndv.site"
spam,"Kyk burs/kredi odemeniz hesabiniza yatacak. IBAN dogrula: kyk-odeme.xyz"
ham,"Merhaba hocam, odev teslim tarihini uzatma sansiniz var mi? Saygılarımla."
ham,"Abla bu aksam mısır patlatip film izleyelim mi? Ben geliyorum."
ham,"Agabey alisveries merkezi kacta kapanıyor? Aksam gitmek istiyorum."
ham,"Cocuklari okuldan aldim, simdi parktayiz. Aksam icin bir şey lazım mi?"
ham,"Musluk damlıyor, tesisatciyi cagırdım. Yarin sabah gelecek."
ham,"Otopark ucreti odendi. Fisini arabaya biraktim."
ham,"Kuafor randevusu aldim, Cumartesi saat 14:00. Sen de gelecek misin?"
ham,"Market listesi: Domates, salatalik, biber, sogan, patates, pirincm yogurt."
ham,"Ev temizlik sirketi geldi, 3 saat temizlik yapacakmis. 800 TL."
ham,"Apartman aidati bu ay 450 TL. Son odeme 15 Nisan."
ham,"Yardim Sepeti: Bagisiniz icin tesekkur ederiz. Makbuzunuz: ys-2026-789456. yardimsepeti.org.tr"
ham,"Kizilay: Kan bagisi randevunuz onaylandi. Tarih: 16.04.2026 Saat: 10:00. Yer: Eskisehir Kan Merkezi."
ham,"AFAD: Bolgenizde hava durumu uyarisi. Kuvvetli yagis beklenmektedir. Onlemlerinizi alin."
ham,"E-Nabiz: Kan tahlili sonuclarniz hazir. Goruntulemek icin: enabiz.gov.tr"
ham,"Akbank: Otomatik fatura odemeniz gerceklesti. Turkcell faturasi: 189,90 TL. Bakiye: 3.456,78 TL."
ham,"Garanti BBVA: Kredi taksit odemeniz basariyla yapildi. Taksit: 8/12. Tutar: 1.875 TL. Kalan borc: 7.500 TL."
ham,"Isbank: Maximum kartinizla alinacak ihtiyac kredisinde %1.29 faiz orani! 60 aya varan vade. isbank.com.tr B034"
ham,"Ziraat Bankasi: Tarimsal kredi faiz oranlari guncellendi. Detay icin en yakin Ziraat subesine basvurun. B012"
ham,"Sabiha Gokcen: SG-2026: Ucusunuz 45 dk icerisinde kalkacaktir. Gate: B7. Boarding sureniz basladi."
ham,"Ataturk Havalimani: Otopark suresinin dolmasina 2 saat kaldi. Uzatmak icin otopark veznelerine basvurun."
ham,"TCDD: YHT biletiniz onaylandi. Ankara-Istanbul 14 Nisan 07:40 Vagon: 3 Koltuk: 12A. ebilet.tcddtasimacilik.gov.tr"
ham,"Metro Turizm: Yolculugunuz 15 dakika icinde basliyor. Peron: 3. Koltuk: 24. Iyi yolculuklar!"
ham,"Opet: Opet Kart ile akaryakit aliminiz: 750 TL. Kazanilan puan: 75. Toplam puan: 2.340. opet.com.tr"
ham,"Shell: ClubSmart kartinizla yakit aliminiz: 620 TL. Kazanilan puan: 124. shell.com.tr"
ham,"Turk Telekom: Ev internet aboneligniz basariyla yukseltilmistir. Yeni hiz: 200 Mbps. turktelekom.com.tr"
ham,"Superonline: Ma planli bakim calismasi. Tarih: 13.04.2026 02:00-06:00. Internet hizmetinizde kesinti yasanabilir."
ham,"Yemeksepeti: Siparissiniz teslim edildi! Servis ucretiniz dusuruldu. 3 siparis daha verin uc ret siz kargo kazanin."
ham,"Getir: Kampanya! Bu hafta sonu 100 TL uzeri market siparislerinde 20 TL indirim. Kod: HAFTASONU"
ham,"Dominos: 2 orta boy pizza 199 TL! Online sipariste gecerli. dominos.com.tr Mersis:0482009523700014 B034"
ham,"KFC: Ozel menu firsati! Kanat kovasi + icecek 149 TL. kfc.com.tr tum restoranslarda. B056"
ham,"Popeyes: Tavuk menu kampanyasi! 2 kisilik menu 189 TL. Tum Popeyes restoranlarda. B078"
ham,"Starbucks: Gold uye indiriminiz hazir! Bu hafta tum soguk iceceklerde %25. B067"
ham,"Cinemaximum: Sali indirimi! Tum filmler 49,90 TL. Bilet: cinemaximum.com.tr B089"
ham,"Jolly Tur: Son dakika tatil firsati! Bodrum 5 yildiz 4 gece 12.999 TL'den baslayan fiyatlarla. jollytur.com B112"
ham,"ETS Tur: Yunanistan adalari turu basliyor! 7 gece 24.999 TL. Erken rezervasyonda %15 indirim. etstur.com B123"
ham,"Tatilbudur: Marmaris ultra hersey dahil 5 gece 8.499 TL! Cocuklar ucretsiz. tatilbudur.com B134"
ham,"Biletix: Tarkan konseri biletleri satisa cikti! 25 Mayis 2026 Harbiye. Fiyatlar 350 TL'den basliyor. biletix.com"
ham,"Passolig: GS-TS maci icin biletiniz hazir. Koltuk: D-118. Tarih: 14.04.2026 Saat: 20:00. passolig.com.tr"
ham,"Mavi: Yaz koleksiyonu! Tum t-shirtlerde 2. urun %50. Online'da da gecerli! mavi.com B023 Mersis:0571025743500012"
ham,"Colins: Denim festivali bu hafta sonu! Jean'lerde %40 indirim. colins.com.tr B045 Mersis:0482015743500017"
ham,"DeFacto: Yeni sezon urunlerinde online'a ozel %20 ek indirim! Kod: ONLINE20. defacto.com.tr B067"
ham,"Madame Coco: Ev dekorasyon urunlerinde %60'a varan indirim! madamecoco.com B089 Mersis:0731015743500015"
ham,"English Home: Yaz koleksiyonu geldi! Yatak ortulerinde %35 indirim. englishhome.com B101"
ham,"Koton: Erkek polo yaka tisort 199 TL! Her renkten secenekler. koton.com B023 Mersis:0482015743500012"
ham,"Watsons: Gunes kremi kampanyasi! SPF 50+ urunlerde 2 al 1 ode. watsons.com.tr B112 Mersis:0486019475900016"
ham,"Gratis: Makyaj urunlerinde %60 indirim! Bu firsat kacmaz. gratis.com B134 Mersis:0741089523400019"
ham,"Sephora: Born day kampanyasi! Dogum gununuzde %20 indirim. sephora.com.tr B023"
ham,"Flormar: Yeni ruj serisi cikti! Tum renklerde 79.90 TL. flormar.com.tr B045 Mersis:0571025746300018"
ham,"Media Markt: Kulakliklarda buyuk firsat! JBL ve Sony'de %30 indirim. mediamarkt.com.tr B067"
ham,"Teknosa: Dizustu bilgisayarlarda 5000 TL'ye varan indirimler! teknosa.com B089 Mersis:0015029463600017"
ham,"Arcelik: Klima kampanyasi! Enerji tasarruflu modellerde %20 indirim + ucretsiz montaj. arcelik.com.tr B112"
ham,"Vestel: 55 inc 4K TV 14.999 TL! 12 taksit firsati. vestel.com.tr B134"
ham,"Carrefoursa: Hafta sonu indirimleri! Et urunlerinde %20, sut urunlerinde %15 indirim. carrefoursa.com.tr B023"
ham,"SOK: Aktuel urunler Carsambada raflarda! Airfryer 1.299 TL. Stoklarla sinirli. sok.com.tr"
ham,"A101: Samsung telefon 7.999 TL! Bu Cumadan itibaren tum A101 magazalarinda. Stoklarla sinirli."
ham,"BIM: Cocuk bisikleti 999.90 TL, Masa ustu fan 299.90 TL. Bu Cuma raflarda!"
spam,"Bilgilendirme: Bakiyeniz guncellendi 1500 TL. Premium slot ve cark oyna: fstpy.cc/slot2026 Mersis:0483005273500018 B243"
spam,"Hesabinizdaki 800 TL bonusu kullanma sureniz doluyor! Cark cevirin: premium-oyun.cc/bonus IPTAL: 4609 B156"
spam,"Merit VIP: 2000 TL hosgeldin paketi aktif! Slot ve canli casino: merit-giris.cc/vip Mersis:0612005432100025 B002"
spam,"Bilgilendirme: Gunluk cark hakkiniz yenilendi! 500 TL extra bonus: lucky-spin.cc SMS RED:4609 B243"
spam,"Bakiyeniz 3000 TL olarak guncellenmistir. Premium oyunlar ve canli bahis: betzone.cc/giris Mersis:0483005273500018 IYS B156"
